respondent_id,xyz_vaccine,seasonal_vaccine
46679,0.91,0.91
46680,0.12,0.12
46681,0.28,0.28
46682,0.42,0.42
46683,0.19,0.19
46684,0.29,0.29
46685,0.58,0.58
46686,0.18,0.18
46687,0.68,0.68
46688,0.19,0.19
46689,0.04,0.04
46690,0.89,0.89
46691,0.33,0.33
46692,0.1,0.1
46693,0.11,0.11
46694,0.16,0.16
46695,0.39,0.39
46696,0.78,0.78
46697,0.06,0.06
46698,0.79,0.79
46699,0.77,0.77
46700,0.13,0.13
46701,0.43,0.43
46702,0.05,0.05
46703,0.83,0.83
46704,0.8,0.8
46705,0.9,0.9
46706,0.59,0.59
46707,0.1,0.1
46708,0.48,0.48
46709,0.04,0.04
46710,0.1,0.1
46711,0.13,0.13
46712,0.71,0.71
46713,0.14,0.14
46714,0.63,0.63
46715,0.81,0.81
46716,0.29,0.29
46717,0.55,0.55
46718,0.21,0.21
46719,0.37,0.37
46720,0.27,0.27
46721,0.1,0.1
46722,0.33,0.33
46723,0.2,0.2
46724,0.06,0.06
46725,0.25,0.25
46726,0.69,0.69
46727,0.2,0.2
46728,0.29,0.29
46729,0.15,0.15
46730,0.08,0.08
46731,0.04,0.04
46732,0.42,0.42
46733,0.06,0.06
46734,0.19,0.19
46735,0.21,0.21
46736,0.07,0.07
46737,0.15,0.15
46738,0.18,0.18
46739,0.86,0.86
46740,0.65,0.65
46741,0.18,0.18
46742,0.82,0.82
46743,0.21,0.21
46744,0.73,0.73
46745,0.67,0.67
46746,0.09,0.09
46747,0.14,0.14
46748,0.38,0.38
46749,0.05,0.05
46750,0.1,0.1
46751,0.17,0.17
46752,0.14,0.14
46753,0.13,0.13
46754,0.17,0.17
46755,0.69,0.69
46756,0.31,0.31
46757,0.86,0.86
46758,0.44,0.44
46759,0.13,0.13
46760,0.28,0.28
46761,0.26,0.26
46762,0.06,0.06
46763,0.1,0.1
46764,0.04,0.04
46765,0.1,0.1
46766,0.85,0.85
46767,0.84,0.84
46768,0.03,0.03
46769,0.24,0.24
46770,0.28,0.28
46771,0.49,0.49
46772,0.08,0.08
46773,0.03,0.03
46774,0.21,0.21
46775,0.12,0.12
46776,0.31,0.31
46777,0.83,0.83
46778,0.12,0.12
46779,0.14,0.14
46780,0.75,0.75
46781,0.83,0.83
46782,0.57,0.57
46783,0.08,0.08
46784,0.06,0.06
46785,0.29,0.29
46786,0.27,0.27
46787,0.22,0.22
46788,0.41,0.41
46789,0.71,0.71
46790,0.84,0.84
46791,0.04,0.04
46792,0.17,0.17
46793,0.79,0.79
46794,0.68,0.68
46795,0.67,0.67
46796,0.46,0.46
46797,0.2,0.2
46798,0.31,0.31
46799,0.12,0.12
46800,0.16,0.16
46801,0.15,0.15
46802,0.73,0.73
46803,0.79,0.79
46804,0.82,0.82
46805,0.3,0.3
46806,0.06,0.06
46807,0.46,0.46
46808,0.28,0.28
46809,0.19,0.19
46810,0.17,0.17
46811,0.85,0.85
46812,0.76,0.76
46813,0.05,0.05
46814,0.25,0.25
46815,0.83,0.83
46816,0.14,0.14
46817,0.13,0.13
46818,0.2,0.2
46819,0.17,0.17
46820,0.64,0.64
46821,0.06,0.06
46822,0.83,0.83
46823,0.02,0.02
46824,0.1,0.1
46825,0.1,0.1
46826,0.18,0.18
46827,0.32,0.32
46828,0.36,0.36
46829,0.22,0.22
46830,0.13,0.13
46831,0.81,0.81
46832,0.66,0.66
46833,0.31,0.31
46834,0.5,0.5
46835,0.86,0.86
46836,0.47,0.47
46837,0.42,0.42
46838,0.33,0.33
46839,0.83,0.83
46840,0.8,0.8
46841,0.03,0.03
46842,0.34,0.34
46843,0.07,0.07
46844,0.09,0.09
46845,0.26,0.26
46846,0.14,0.14
46847,0.75,0.75
46848,0.04,0.04
46849,0.32,0.32
46850,0.73,0.73
46851,0.63,0.63
46852,0.81,0.81
46853,0.23,0.23
46854,0.1,0.1
46855,0.8,0.8
46856,0.11,0.11
46857,0.11,0.11
46858,0.16,0.16
46859,0.04,0.04
46860,0.12,0.12
46861,0.29,0.29
46862,0.11,0.11
46863,0.01,0.01
46864,0.21,0.21
46865,0.14,0.14
46866,0.1,0.1
46867,0.08,0.08
46868,0.23,0.23
46869,0.84,0.84
46870,0.34,0.34
46871,0.11,0.11
46872,0.03,0.03
46873,0.74,0.74
46874,0.07,0.07
46875,0.35,0.35
46876,0.26,0.26
46877,0.05,0.05
46878,0.1,0.1
46879,0.91,0.91
46880,0.09,0.09
46881,0.11,0.11
46882,0.75,0.75
46883,0.07,0.07
46884,0.15,0.15
46885,0.09,0.09
46886,0.08,0.08
46887,0.12,0.12
46888,0.8,0.8
46889,0.74,0.74
46890,0.08,0.08
46891,0.08,0.08
46892,0.85,0.85
46893,0.11,0.11
46894,0.13,0.13
46895,0.18,0.18
46896,0.05,0.05
46897,0.12,0.12
46898,0.69,0.69
46899,0.62,0.62
46900,0.4,0.4
46901,0.06,0.06
46902,0.17,0.17
46903,0.81,0.81
46904,0.42,0.42
46905,0.81,0.81
46906,0.18,0.18
46907,0.21,0.21
46908,0.14,0.14
46909,0.27,0.27
46910,0.89,0.89
46911,0.5,0.5
46912,0.36,0.36
46913,0.81,0.81
46914,0.17,0.17
46915,0.36,0.36
46916,0.09,0.09
46917,0.25,0.25
46918,0.04,0.04
46919,0.71,0.71
46920,0.16,0.16
46921,0.07,0.07
46922,0.08,0.08
46923,0.03,0.03
46924,0.45,0.45
46925,0.11,0.11
46926,0.19,0.19
46927,0.08,0.08
46928,0.88,0.88
46929,0.47,0.47
46930,0.07,0.07
46931,0.7,0.7
46932,0.19,0.19
46933,0.82,0.82
46934,0.08,0.08
46935,0.22,0.22
46936,0.12,0.12
46937,0.04,0.04
46938,0.05,0.05
46939,0.81,0.81
46940,0.01,0.01
46941,0.53,0.53
46942,0.13,0.13
46943,0.11,0.11
46944,0.92,0.92
46945,0.11,0.11
46946,0.8,0.8
46947,0.72,0.72
46948,0.12,0.12
46949,0.26,0.26
46950,0.44,0.44
46951,0.04,0.04
46952,0.11,0.11
46953,0.16,0.16
46954,0.14,0.14
46955,0.12,0.12
46956,0.82,0.82
46957,0.3,0.3
46958,0.15,0.15
46959,0.07,0.07
46960,0.13,0.13
46961,0.27,0.27
46962,0.07,0.07
46963,0.11,0.11
46964,0.64,0.64
46965,0.36,0.36
46966,0.19,0.19
46967,0.1,0.1
46968,0.72,0.72
46969,0.1,0.1
46970,0.1,0.1
46971,0.12,0.12
46972,0.74,0.74
46973,0.12,0.12
46974,0.79,0.79
46975,0.81,0.81
46976,0.36,0.36
46977,0.14,0.14
46978,0.83,0.83
46979,0.06,0.06
46980,0.83,0.83
46981,0.67,0.67
46982,0.19,0.19
46983,0.07,0.07
46984,0.57,0.57
46985,0.74,0.74
46986,0.1,0.1
46987,0.08,0.08
46988,0.09,0.09
46989,0.37,0.37
46990,0.26,0.26
46991,0.22,0.22
46992,0.91,0.91
46993,0.06,0.06
46994,0.34,0.34
46995,0.08,0.08
46996,0.14,0.14
46997,0.22,0.22
46998,0.05,0.05
46999,0.14,0.14
47000,0.1,0.1
47001,0.03,0.03
47002,0.52,0.52
47003,0.03,0.03
47004,0.09,0.09
47005,0.09,0.09
47006,0.3,0.3
47007,0.03,0.03
47008,0.15,0.15
47009,0.14,0.14
47010,0.3,0.3
47011,0.36,0.36
47012,0.14,0.14
47013,0.56,0.56
47014,0.67,0.67
47015,0.2,0.2
47016,0.22,0.22
47017,0.1,0.1
47018,0.22,0.22
47019,0.29,0.29
47020,0.07,0.07
47021,0.1,0.1
47022,0.68,0.68
47023,0.12,0.12
47024,0.19,0.19
47025,0.25,0.25
47026,0.45,0.45
47027,0.58,0.58
47028,0.06,0.06
47029,0.17,0.17
47030,0.71,0.71
47031,0.78,0.78
47032,0.84,0.84
47033,0.19,0.19
47034,0.05,0.05
47035,0.12,0.12
47036,0.29,0.29
47037,0.78,0.78
47038,0.06,0.06
47039,0.04,0.04
47040,0.5,0.5
47041,0.23,0.23
47042,0.05,0.05
47043,0.7,0.7
47044,0.06,0.06
47045,0.05,0.05
47046,0.25,0.25
47047,0.84,0.84
47048,0.42,0.42
47049,0.24,0.24
47050,0.07,0.07
47051,0.29,0.29
47052,0.79,0.79
47053,0.65,0.65
47054,0.07,0.07
47055,0.28,0.28
47056,0.12,0.12
47057,0.76,0.76
47058,0.15,0.15
47059,0.1,0.1
47060,0.71,0.71
47061,0.3,0.3
47062,0.23,0.23
47063,0.17,0.17
47064,0.09,0.09
47065,0.25,0.25
47066,0.71,0.71
47067,0.11,0.11
47068,0.79,0.79
47069,0.09,0.09
47070,0.07,0.07
47071,0.38,0.38
47072,0.07,0.07
47073,0.13,0.13
47074,0.18,0.18
47075,0.21,0.21
47076,0.16,0.16
47077,0.41,0.41
47078,0.06,0.06
47079,0.05,0.05
47080,0.29,0.29
47081,0.24,0.24
47082,0.85,0.85
47083,0.07,0.07
47084,0.16,0.16
47085,0.58,0.58
47086,0.21,0.21
47087,0.8,0.8
47088,0.2,0.2
47089,0.13,0.13
47090,0.18,0.18
47091,0.08,0.08
47092,0.03,0.03
47093,0.24,0.24
47094,0.72,0.72
47095,0.05,0.05
47096,0.09,0.09
47097,0.12,0.12
47098,0.08,0.08
47099,0.02,0.02
47100,0.13,0.13
47101,0.84,0.84
47102,0.08,0.08
47103,0.22,0.22
47104,0.11,0.11
47105,0.04,0.04
47106,0.07,0.07
47107,0.17,0.17
47108,0.25,0.25
47109,0.21,0.21
47110,0.51,0.51
47111,0.53,0.53
47112,0.15,0.15
47113,0.13,0.13
47114,0.03,0.03
47115,0.24,0.24
47116,0.09,0.09
47117,0.81,0.81
47118,0.24,0.24
47119,0.17,0.17
47120,0.07,0.07
47121,0.24,0.24
47122,0.75,0.75
47123,0.07,0.07
47124,0.07,0.07
47125,0.18,0.18
47126,0.04,0.04
47127,0.19,0.19
47128,0.79,0.79
47129,0.02,0.02
47130,0.06,0.06
47131,0.11,0.11
47132,0.75,0.75
47133,0.15,0.15
47134,0.83,0.83
47135,0.29,0.29
47136,0.85,0.85
47137,0.81,0.81
47138,0.67,0.67
47139,0.53,0.53
47140,0.05,0.05
47141,0.82,0.82
47142,0.17,0.17
47143,0.07,0.07
47144,0.33,0.33
47145,0.08,0.08
47146,0.16,0.16
47147,0.22,0.22
47148,0.28,0.28
47149,0.16,0.16
47150,0.47,0.47
47151,0.19,0.19
47152,0.13,0.13
47153,0.04,0.04
47154,0.08,0.08
47155,0.16,0.16
47156,0.82,0.82
47157,0.16,0.16
47158,0.12,0.12
47159,0.85,0.85
47160,0.15,0.15
47161,0.22,0.22
47162,0.76,0.76
47163,0.07,0.07
47164,0.84,0.84
47165,0.11,0.11
47166,0.45,0.45
47167,0.2,0.2
47168,0.38,0.38
47169,0.08,0.08
47170,0.04,0.04
47171,0.77,0.77
47172,0.82,0.82
47173,0.47,0.47
47174,0.3,0.3
47175,0.09,0.09
47176,0.17,0.17
47177,0.21,0.21
47178,0.12,0.12
47179,0.79,0.79
47180,0.19,0.19
47181,0.1,0.1
47182,0.52,0.52
47183,0.06,0.06
47184,0.25,0.25
47185,0.18,0.18
47186,0.87,0.87
47187,0.32,0.32
47188,0.77,0.77
47189,0.2,0.2
47190,0.87,0.87
47191,0.83,0.83
47192,0.15,0.15
47193,0.09,0.09
47194,0.34,0.34
47195,0.73,0.73
47196,0.81,0.81
47197,0.08,0.08
47198,0.41,0.41
47199,0.13,0.13
47200,0.05,0.05
47201,0.17,0.17
47202,0.76,0.76
47203,0.41,0.41
47204,0.17,0.17
47205,0.18,0.18
47206,0.11,0.11
47207,0.77,0.77
47208,0.54,0.54
47209,0.81,0.81
47210,0.09,0.09
47211,0.78,0.78
47212,0.54,0.54
47213,0.11,0.11
47214,0.7,0.7
47215,0.21,0.21
47216,0.09,0.09
47217,0.86,0.86
47218,0.14,0.14
47219,0.05,0.05
47220,0.12,0.12
47221,0.27,0.27
47222,0.22,0.22
47223,0.15,0.15
47224,0.23,0.23
47225,0.74,0.74
47226,0.02,0.02
47227,0.1,0.1
47228,0.77,0.77
47229,0.05,0.05
47230,0.8,0.8
47231,0.69,0.69
47232,0.09,0.09
47233,0.66,0.66
47234,0.04,0.04
47235,0.06,0.06
47236,0.3,0.3
47237,0.33,0.33
47238,0.11,0.11
47239,0.5,0.5
47240,0.34,0.34
47241,0.26,0.26
47242,0.91,0.91
47243,0.08,0.08
47244,0.1,0.1
47245,0.11,0.11
47246,0.24,0.24
47247,0.06,0.06
47248,0.06,0.06
47249,0.07,0.07
47250,0.21,0.21
47251,0.81,0.81
47252,0.77,0.77
47253,0.22,0.22
47254,0.12,0.12
47255,0.82,0.82
47256,0.31,0.31
47257,0.35,0.35
47258,0.8,0.8
47259,0.09,0.09
47260,0.17,0.17
47261,0.06,0.06
47262,0.21,0.21
47263,0.43,0.43
47264,0.12,0.12
47265,0.72,0.72
47266,0.34,0.34
47267,0.19,0.19
47268,0.13,0.13
47269,0.17,0.17
47270,0.14,0.14
47271,0.08,0.08
47272,0.81,0.81
47273,0.9,0.9
47274,0.79,0.79
47275,0.29,0.29
47276,0.81,0.81
47277,0.83,0.83
47278,0.02,0.02
47279,0.52,0.52
47280,0.16,0.16
47281,0.77,0.77
47282,0.21,0.21
47283,0.04,0.04
47284,0.03,0.03
47285,0.4,0.4
47286,0.49,0.49
47287,0.15,0.15
47288,0.81,0.81
47289,0.58,0.58
47290,0.92,0.92
47291,0.05,0.05
47292,0.78,0.78
47293,0.14,0.14
47294,0.07,0.07
47295,0.04,0.04
47296,0.79,0.79
47297,0.1,0.1
47298,0.19,0.19
47299,0.19,0.19
47300,0.03,0.03
47301,0.89,0.89
47302,0.41,0.41
47303,0.37,0.37
47304,0.86,0.86
47305,0.12,0.12
47306,0.26,0.26
47307,0.2,0.2
47308,0.08,0.08
47309,0.18,0.18
47310,0.24,0.24
47311,0.13,0.13
47312,0.18,0.18
47313,0.07,0.07
47314,0.76,0.76
47315,0.21,0.21
47316,0.04,0.04
47317,0.06,0.06
47318,0.04,0.04
47319,0.78,0.78
47320,0.83,0.83
47321,0.07,0.07
47322,0.1,0.1
47323,0.06,0.06
47324,0.18,0.18
47325,0.07,0.07
47326,0.25,0.25
47327,0.05,0.05
47328,0.84,0.84
47329,0.58,0.58
47330,0.16,0.16
47331,0.03,0.03
47332,0.81,0.81
47333,0.7,0.7
47334,0.05,0.05
47335,0.55,0.55
47336,0.86,0.86
47337,0.1,0.1
47338,0.91,0.91
47339,0.04,0.04
47340,0.82,0.82
47341,0.43,0.43
47342,0.63,0.63
47343,0.16,0.16
47344,0.37,0.37
47345,0.12,0.12
47346,0.21,0.21
47347,0.18,0.18
47348,0.25,0.25
47349,0.16,0.16
47350,0.71,0.71
47351,0.06,0.06
47352,0.05,0.05
47353,0.14,0.14
47354,0.83,0.83
47355,0.8,0.8
47356,0.84,0.84
47357,0.09,0.09
47358,0.83,0.83
47359,0.34,0.34
47360,0.87,0.87
47361,0.11,0.11
47362,0.12,0.12
47363,0.09,0.09
47364,0.26,0.26
47365,0.6,0.6
47366,0.05,0.05
47367,0.78,0.78
47368,0.39,0.39
47369,0.06,0.06
47370,0.81,0.81
47371,0.25,0.25
47372,0.13,0.13
47373,0.19,0.19
47374,0.06,0.06
47375,0.63,0.63
47376,0.43,0.43
47377,0.78,0.78
47378,0.76,0.76
47379,0.6,0.6
47380,0.26,0.26
47381,0.08,0.08
47382,0.31,0.31
47383,0.19,0.19
47384,0.1,0.1
47385,0.2,0.2
47386,0.43,0.43
47387,0.26,0.26
47388,0.11,0.11
47389,0.45,0.45
47390,0.02,0.02
47391,0.83,0.83
47392,0.17,0.17
47393,0.22,0.22
47394,0.11,0.11
47395,0.8,0.8
47396,0.12,0.12
47397,0.8,0.8
47398,0.74,0.74
47399,0.56,0.56
47400,0.24,0.24
47401,0.06,0.06
47402,0.8,0.8
47403,0.06,0.06
47404,0.02,0.02
47405,0.04,0.04
47406,0.05,0.05
47407,0.08,0.08
47408,0.22,0.22
47409,0.57,0.57
47410,0.82,0.82
47411,0.27,0.27
47412,0.7,0.7
47413,0.1,0.1
47414,0.19,0.19
47415,0.76,0.76
47416,0.15,0.15
47417,0.09,0.09
47418,0.07,0.07
47419,0.89,0.89
47420,0.15,0.15
47421,0.27,0.27
47422,0.1,0.1
47423,0.82,0.82
47424,0.15,0.15
47425,0.17,0.17
47426,0.1,0.1
47427,0.22,0.22
47428,0.78,0.78
47429,0.04,0.04
47430,0.09,0.09
47431,0.09,0.09
47432,0.15,0.15
47433,0.74,0.74
47434,0.15,0.15
47435,0.06,0.06
47436,0.12,0.12
47437,0.12,0.12
47438,0.13,0.13
47439,0.88,0.88
47440,0.03,0.03
47441,0.09,0.09
47442,0.85,0.85
47443,0.74,0.74
47444,0.03,0.03
47445,0.03,0.03
47446,0.15,0.15
47447,0.13,0.13
47448,0.07,0.07
47449,0.83,0.83
47450,0.86,0.86
47451,0.17,0.17
47452,0.4,0.4
47453,0.85,0.85
47454,0.8,0.8
47455,0.84,0.84
47456,0.72,0.72
47457,0.68,0.68
47458,0.04,0.04
47459,0.23,0.23
47460,0.03,0.03
47461,0.16,0.16
47462,0.07,0.07
47463,0.1,0.1
47464,0.04,0.04
47465,0.81,0.81
47466,0.04,0.04
47467,0.16,0.16
47468,0.18,0.18
47469,0.41,0.41
47470,0.74,0.74
47471,0.74,0.74
47472,0.74,0.74
47473,0.12,0.12
47474,0.48,0.48
47475,0.09,0.09
47476,0.58,0.58
47477,0.87,0.87
47478,0.59,0.59
47479,0.16,0.16
47480,0.02,0.02
47481,0.06,0.06
47482,0.17,0.17
47483,0.88,0.88
47484,0.22,0.22
47485,0.09,0.09
47486,0.14,0.14
47487,0.23,0.23
47488,0.31,0.31
47489,0.46,0.46
47490,0.17,0.17
47491,0.13,0.13
47492,0.85,0.85
47493,0.11,0.11
47494,0.49,0.49
47495,0.06,0.06
47496,0.09,0.09
47497,0.86,0.86
47498,0.09,0.09
47499,0.17,0.17
47500,0.05,0.05
47501,0.3,0.3
47502,0.08,0.08
47503,0.32,0.32
47504,0.53,0.53
47505,0.13,0.13
47506,0.12,0.12
47507,0.27,0.27
47508,0.67,0.67
47509,0.04,0.04
47510,0.03,0.03
47511,0.85,0.85
47512,0.81,0.81
47513,0.12,0.12
47514,0.13,0.13
47515,0.31,0.31
47516,0.12,0.12
47517,0.08,0.08
47518,0.18,0.18
47519,0.17,0.17
47520,0.88,0.88
47521,0.01,0.01
47522,0.1,0.1
47523,0.13,0.13
47524,0.73,0.73
47525,0.05,0.05
47526,0.13,0.13
47527,0.79,0.79
47528,0.79,0.79
47529,0.14,0.14
47530,0.11,0.11
47531,0.3,0.3
47532,0.08,0.08
47533,0.11,0.11
47534,0.32,0.32
47535,0.63,0.63
47536,0.28,0.28
47537,0.07,0.07
47538,0.16,0.16
47539,0.91,0.91
47540,0.33,0.33
47541,0.1,0.1
47542,0.86,0.86
47543,0.11,0.11
47544,0.07,0.07
47545,0.15,0.15
47546,0.82,0.82
47547,0.21,0.21
47548,0.17,0.17
47549,0.06,0.06
47550,0.24,0.24
47551,0.83,0.83
47552,0.74,0.74
47553,0.22,0.22
47554,0.11,0.11
47555,0.14,0.14
47556,0.41,0.41
47557,0.81,0.81
47558,0.78,0.78
47559,0.5,0.5
47560,0.17,0.17
47561,0.72,0.72
47562,0.3,0.3
47563,0.04,0.04
47564,0.06,0.06
47565,0.09,0.09
47566,0.83,0.83
47567,0.24,0.24
47568,0.06,0.06
47569,0.06,0.06
47570,0.25,0.25
47571,0.1,0.1
47572,0.72,0.72
47573,0.15,0.15
47574,0.16,0.16
47575,0.33,0.33
47576,0.06,0.06
47577,0.74,0.74
47578,0.05,0.05
47579,0.36,0.36
47580,0.14,0.14
47581,0.17,0.17
47582,0.08,0.08
47583,0.09,0.09
47584,0.81,0.81
47585,0.8,0.8
47586,0.69,0.69
47587,0.91,0.91
47588,0.08,0.08
47589,0.78,0.78
47590,0.78,0.78
47591,0.05,0.05
47592,0.09,0.09
47593,0.17,0.17
47594,0.21,0.21
47595,0.1,0.1
47596,0.09,0.09
47597,0.09,0.09
47598,0.79,0.79
47599,0.11,0.11
47600,0.08,0.08
47601,0.3,0.3
47602,0.34,0.34
47603,0.07,0.07
47604,0.77,0.77
47605,0.17,0.17
47606,0.05,0.05
47607,0.03,0.03
47608,0.75,0.75
47609,0.47,0.47
47610,0.33,0.33
47611,0.72,0.72
47612,0.07,0.07
47613,0.75,0.75
47614,0.14,0.14
47615,0.61,0.61
47616,0.78,0.78
47617,0.1,0.1
47618,0.23,0.23
47619,0.26,0.26
47620,0.12,0.12
47621,0.11,0.11
47622,0.1,0.1
47623,0.85,0.85
47624,0.02,0.02
47625,0.02,0.02
47626,0.14,0.14
47627,0.13,0.13
47628,0.34,0.34
47629,0.85,0.85
47630,0.04,0.04
47631,0.06,0.06
47632,0.85,0.85
47633,0.14,0.14
47634,0.44,0.44
47635,0.11,0.11
47636,0.71,0.71
47637,0.14,0.14
47638,0.22,0.22
47639,0.15,0.15
47640,0.2,0.2
47641,0.08,0.08
47642,0.66,0.66
47643,0.77,0.77
47644,0.54,0.54
47645,0.19,0.19
47646,0.8,0.8
47647,0.07,0.07
47648,0.14,0.14
47649,0.21,0.21
47650,0.77,0.77
47651,0.02,0.02
47652,0.25,0.25
47653,0.82,0.82
47654,0.19,0.19
47655,0.1,0.1
47656,0.13,0.13
47657,0.62,0.62
47658,0.44,0.44
47659,0.82,0.82
47660,0.15,0.15
47661,0.74,0.74
47662,0.03,0.03
47663,0.85,0.85
47664,0.16,0.16
47665,0.11,0.11
47666,0.87,0.87
47667,0.07,0.07
47668,0.24,0.24
47669,0.13,0.13
47670,0.81,0.81
47671,0.15,0.15
47672,0.08,0.08
47673,0.14,0.14
47674,0.33,0.33
47675,0.16,0.16
47676,0.73,0.73
47677,0.6,0.6
47678,0.1,0.1
47679,0.16,0.16
47680,0.11,0.11
47681,0.79,0.79
47682,0.87,0.87
47683,0.01,0.01
47684,0.76,0.76
47685,0.51,0.51
47686,0.02,0.02
47687,0.69,0.69
47688,0.18,0.18
47689,0.05,0.05
47690,0.16,0.16
47691,0.64,0.64
47692,0.87,0.87
47693,0.58,0.58
47694,0.03,0.03
47695,0.8,0.8
47696,0.07,0.07
47697,0.16,0.16
47698,0.06,0.06
47699,0.66,0.66
47700,0.09,0.09
47701,0.76,0.76
47702,0.07,0.07
47703,0.04,0.04
47704,0.12,0.12
47705,0.62,0.62
47706,0.11,0.11
47707,0.06,0.06
47708,0.07,0.07
47709,0.86,0.86
47710,0.07,0.07
47711,0.16,0.16
47712,0.17,0.17
47713,0.81,0.81
47714,0.48,0.48
47715,0.84,0.84
47716,0.09,0.09
47717,0.09,0.09
47718,0.25,0.25
47719,0.75,0.75
47720,0.82,0.82
47721,0.13,0.13
47722,0.82,0.82
47723,0.25,0.25
47724,0.26,0.26
47725,0.14,0.14
47726,0.08,0.08
47727,0.83,0.83
47728,0.32,0.32
47729,0.85,0.85
47730,0.09,0.09
47731,0.73,0.73
47732,0.27,0.27
47733,0.29,0.29
47734,0.11,0.11
47735,0.13,0.13
47736,0.07,0.07
47737,0.08,0.08
47738,0.08,0.08
47739,0.71,0.71
47740,0.08,0.08
47741,0.39,0.39
47742,0.13,0.13
47743,0.17,0.17
47744,0.07,0.07
47745,0.12,0.12
47746,0.73,0.73
47747,0.28,0.28
47748,0.79,0.79
47749,0.03,0.03
47750,0.1,0.1
47751,0.72,0.72
47752,0.47,0.47
47753,0.06,0.06
47754,0.71,0.71
47755,0.79,0.79
47756,0.84,0.84
47757,0.63,0.63
47758,0.24,0.24
47759,0.23,0.23
47760,0.06,0.06
47761,0.53,0.53
47762,0.07,0.07
47763,0.43,0.43
47764,0.04,0.04
47765,0.78,0.78
47766,0.76,0.76
47767,0.82,0.82
47768,0.8,0.8
47769,0.12,0.12
47770,0.72,0.72
47771,0.08,0.08
47772,0.68,0.68
47773,0.32,0.32
47774,0.07,0.07
47775,0.08,0.08
47776,0.82,0.82
47777,0.03,0.03
47778,0.29,0.29
47779,0.1,0.1
47780,0.82,0.82
47781,0.15,0.15
47782,0.04,0.04
47783,0.12,0.12
47784,0.05,0.05
47785,0.24,0.24
47786,0.08,0.08
47787,0.09,0.09
47788,0.16,0.16
47789,0.55,0.55
47790,0.84,0.84
47791,0.33,0.33
47792,0.12,0.12
47793,0.56,0.56
47794,0.26,0.26
47795,0.53,0.53
47796,0.48,0.48
47797,0.88,0.88
47798,0.04,0.04
47799,0.25,0.25
47800,0.26,0.26
47801,0.26,0.26
47802,0.82,0.82
47803,0.05,0.05
47804,0.09,0.09
47805,0.19,0.19
47806,0.22,0.22
47807,0.22,0.22
47808,0.12,0.12
47809,0.88,0.88
47810,0.56,0.56
47811,0.47,0.47
47812,0.81,0.81
47813,0.36,0.36
47814,0.05,0.05
47815,0.3,0.3
47816,0.29,0.29
47817,0.04,0.04
47818,0.06,0.06
47819,0.11,0.11
47820,0.67,0.67
47821,0.16,0.16
47822,0.21,0.21
47823,0.24,0.24
47824,0.12,0.12
47825,0.23,0.23
47826,0.17,0.17
47827,0.53,0.53
47828,0.12,0.12
47829,0.09,0.09
47830,0.71,0.71
47831,0.09,0.09
47832,0.05,0.05
47833,0.13,0.13
47834,0.11,0.11
47835,0.26,0.26
47836,0.07,0.07
47837,0.17,0.17
47838,0.17,0.17
47839,0.12,0.12
47840,0.74,0.74
47841,0.29,0.29
47842,0.21,0.21
47843,0.1,0.1
47844,0.82,0.82
47845,0.34,0.34
47846,0.77,0.77
47847,0.88,0.88
47848,0.15,0.15
47849,0.09,0.09
47850,0.74,0.74
47851,0.81,0.81
47852,0.15,0.15
47853,0.85,0.85
47854,0.86,0.86
47855,0.08,0.08
47856,0.08,0.08
47857,0.81,0.81
47858,0.75,0.75
47859,0.2,0.2
47860,0.18,0.18
47861,0.11,0.11
47862,0.01,0.01
47863,0.06,0.06
47864,0.11,0.11
47865,0.51,0.51
47866,0.23,0.23
47867,0.04,0.04
47868,0.75,0.75
47869,0.64,0.64
47870,0.03,0.03
47871,0.15,0.15
47872,0.88,0.88
47873,0.07,0.07
47874,0.75,0.75
47875,0.33,0.33
47876,0.13,0.13
47877,0.16,0.16
47878,0.15,0.15
47879,0.79,0.79
47880,0.56,0.56
47881,0.1,0.1
47882,0.18,0.18
47883,0.06,0.06
47884,0.61,0.61
47885,0.1,0.1
47886,0.03,0.03
47887,0.09,0.09
47888,0.09,0.09
47889,0.14,0.14
47890,0.71,0.71
47891,0.39,0.39
47892,0.47,0.47
47893,0.17,0.17
47894,0.06,0.06
47895,0.74,0.74
47896,0.1,0.1
47897,0.31,0.31
47898,0.3,0.3
47899,0.08,0.08
47900,0.29,0.29
47901,0.1,0.1
47902,0.16,0.16
47903,0.72,0.72
47904,0.44,0.44
47905,0.11,0.11
47906,0.15,0.15
47907,0.79,0.79
47908,0.32,0.32
47909,0.53,0.53
47910,0.43,0.43
47911,0.14,0.14
47912,0.86,0.86
47913,0.11,0.11
47914,0.19,0.19
47915,0.52,0.52
47916,0.08,0.08
47917,0.07,0.07
47918,0.26,0.26
47919,0.16,0.16
47920,0.27,0.27
47921,0.09,0.09
47922,0.31,0.31
47923,0.44,0.44
47924,0.58,0.58
47925,0.88,0.88
47926,0.59,0.59
47927,0.01,0.01
47928,0.78,0.78
47929,0.11,0.11
47930,0.19,0.19
47931,0.3,0.3
47932,0.14,0.14
47933,0.1,0.1
47934,0.14,0.14
47935,0.23,0.23
47936,0.83,0.83
47937,0.83,0.83
47938,0.69,0.69
47939,0.87,0.87
47940,0.81,0.81
47941,0.41,0.41
47942,0.06,0.06
47943,0.1,0.1
47944,0.19,0.19
47945,0.11,0.11
47946,0.45,0.45
47947,0.78,0.78
47948,0.82,0.82
